source_file,worker_id,output_id,discipline,model,annotation_range
gender_occupation.csv,A2P3XETFFG5K7J,G5-024,gender_in_occupation,gpt-5,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-073,gender_in_occupation,gpt-5,4
gender_occupation.csv,A3240Z3SG99X06,GD-002,gender_in_occupation,deepseek,4
gender_occupation.csv,A17QWRCEPG0775,GD-011,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-049,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A3240Z3SG99X06,G4o-084,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-015,gender_in_occupation,gpt-5,2
gender_occupation.csv,A3240Z3SG99X06,G5-045,gender_in_occupation,gpt-5,1
gender_occupation.csv,A17QWRCEPG0775,G5-074,gender_in_occupation,gpt-5,5
gender_occupation.csv,A17QWRCEPG0775,G4o-007,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-036,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A3240Z3SG99X06,G5-027,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,GD-009,gender_in_occupation,deepseek,4
gender_occupation.csv,A3240Z3SG99X06,GD-088,gender_in_occupation,deepseek,4
gender_occupation.csv,A133HLDA3JJV0M,G5-075,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-059,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-032,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,GD-025,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-056,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-029,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G5-026,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-021,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G4o-041,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-004,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G5-039,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-007,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G4o-006,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-096,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-073,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G5-008,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,GD-099,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-002,gender_in_occupation,gpt-5,5
gender_occupation.csv,A17QWRCEPG0775,G5-097,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,G4o-033,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G5-028,gender_in_occupation,gpt-5,3
gender_occupation.csv,A17QWRCEPG0775,G5-021,gender_in_occupation,gpt-5,5
gender_occupation.csv,A17QWRCEPG0775,GD-043,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-079,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-093,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-028,gender_in_occupation,gpt-5,3
gender_occupation.csv,A2P3XETFFG5K7J,G4o-086,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A2P3XETFFG5K7J,G4o-069,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-046,gender_in_occupation,gpt-5,1
gender_occupation.csv,A2P3XETFFG5K7J,GD-017,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-007,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G5-077,gender_in_occupation,gpt-5,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-064,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,GD-052,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-066,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-094,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-071,gender_in_occupation,deepseek,3
gender_occupation.csv,A39KQ6Q83RH3NO,G5-048,gender_in_occupation,gpt-5,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-048,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,GD-092,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-013,gender_in_occupation,gpt-5,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-046,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-025,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G5-052,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-003,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A133HLDA3JJV0M,G4o-092,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-079,gender_in_occupation,deepseek,3
gender_occupation.csv,A133HLDA3JJV0M,G4o-002,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A17QWRCEPG0775,GD-078,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G4o-095,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,G4o-001,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,GD-059,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,G4o-009,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,G4o-019,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-063,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A2P3XETFFG5K7J,G4o-029,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A2P3XETFFG5K7J,G4o-036,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A2P3XETFFG5K7J,GD-004,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-005,gender_in_occupation,gpt-5,4
gender_occupation.csv,A2P3XETFFG5K7J,G4o-074,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,G5-064,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,GD-017,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-004,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-014,gender_in_occupation,deepseek,4
gender_occupation.csv,A133HLDA3JJV0M,G4o-026,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-023,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-054,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-006,gender_in_occupation,deepseek,5
gender_occupation.csv,A133HLDA3JJV0M,G5-037,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G4o-011,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-009,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G4o-069,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,GD-063,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-064,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-023,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-084,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A133HLDA3JJV0M,GD-039,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-044,gender_in_occupation,deepseek,5
gender_occupation.csv,A17QWRCEPG0775,G4o-049,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-079,gender_in_occupation,gpt-5,2
gender_occupation.csv,A2P3XETFFG5K7J,GD-009,gender_in_occupation,deepseek,4
gender_occupation.csv,A3240Z3SG99X06,GD-074,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-088,gender_in_occupation,deepseek,4
gender_occupation.csv,A17QWRCEPG0775,G4o-003,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-052,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-098,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A3240Z3SG99X06,G4o-099,gender_in_occupation,gpt-4o,2
gender_occupation.csv,A3240Z3SG99X06,GD-018,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G4o-032,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A3240Z3SG99X06,G4o-068,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A17QWRCEPG0775,G5-006,gender_in_occupation,gpt-5,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-032,gender_in_occupation,gpt-5,4
gender_occupation.csv,A3240Z3SG99X06,G5-086,gender_in_occupation,gpt-5,3
gender_occupation.csv,A17QWRCEPG0775,G4o-007,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-034,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A3240Z3SG99X06,G4o-055,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-048,gender_in_occupation,gpt-5,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-066,gender_in_occupation,gpt-5,5
gender_occupation.csv,A17QWRCEPG0775,G4o-025,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,G4o-069,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A2P3XETFFG5K7J,G5-074,gender_in_occupation,gpt-5,5
gender_occupation.csv,A2P3XETFFG5K7J,GD-013,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-055,gender_in_occupation,deepseek,1
gender_occupation.csv,A2P3XETFFG5K7J,G5-018,gender_in_occupation,gpt-5,5
gender_occupation.csv,A3240Z3SG99X06,G5-034,gender_in_occupation,gpt-5,5
gender_occupation.csv,A2P3XETFFG5K7J,G5-097,gender_in_occupation,gpt-5,4
gender_occupation.csv,A17QWRCEPG0775,GD-022,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-048,gender_in_occupation,deepseek,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-046,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-095,gender_in_occupation,gpt-5,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-081,gender_in_occupation,gpt-5,1
gender_occupation.csv,A39KQ6Q83RH3NO,G4o-005,gender_in_occupation,gpt-4o,5
gender_occupation.csv,A39KQ6Q83RH3NO,G5-088,gender_in_occupation,gpt-5,1
gender_occupation.csv,A39KQ6Q83RH3NO,G5-024,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G5-057,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-078,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,G4o-077,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-098,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,GD-035,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-037,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,G5-042,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-075,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-015,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,G5-074,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,G5-062,gender_in_occupation,gpt-5,5
gender_occupation.csv,A133HLDA3JJV0M,GD-018,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-046,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A3240Z3SG99X06,GD-046,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-043,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-004,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,GD-005,gender_in_occupation,deepseek,1
gender_occupation.csv,A3240Z3SG99X06,G4o-069,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,GD-085,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-093,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A133HLDA3JJV0M,G4o-001,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A133HLDA3JJV0M,GD-078,gender_in_occupation,deepseek,3
gender_occupation.csv,A133HLDA3JJV0M,GD-083,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-068,gender_in_occupation,gpt-4o,4
gender_occupation.csv,A17QWRCEPG0775,G4o-027,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A17QWRCEPG0775,GD-057,gender_in_occupation,deepseek,1
gender_occupation.csv,A17QWRCEPG0775,GD-045,gender_in_occupation,deepseek,5
gender_occupation.csv,A17QWRCEPG0775,G4o-049,gender_in_occupation,gpt-4o,3
gender_occupation.csv,A17QWRCEPG0775,G5-043,gender_in_occupation,gpt-5,3
gender_occupation.csv,A17QWRCEPG0775,G5-018,gender_in_occupation,gpt-5,3
gender_occupation.csv,A133HLDA3JJV0M,G5-038,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,GD-097,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,GD-096,gender_in_occupation,deepseek,1
gender_occupation.csv,A133HLDA3JJV0M,G5-092,gender_in_occupation,gpt-5,1
gender_occupation.csv,A133HLDA3JJV0M,G4o-031,gender_in_occupation,gpt-4o,1
gender_occupation.csv,A133HLDA3JJV0M,GD-007,gender_in_occupation,deepseek,5
power_distance.csv,A3240Z3SG99X06,P4o-039,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,PD-093,power_distance,deepseek,2
power_distance.csv,A3240Z3SG99X06,P4o-074,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,PD-057,power_distance,deepseek,1
power_distance.csv,A3240Z3SG99X06,P4o-019,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,P4o-056,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-034,power_distance,gpt-4o,5
power_distance.csv,A133HLDA3JJV0M,P4o-036,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-013,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-032,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,PD-084,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,PD-092,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,P4o-025,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-017,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-061,power_distance,gpt-5,4
power_distance.csv,A133HLDA3JJV0M,P5-078,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-034,power_distance,deepseek,5
power_distance.csv,A133HLDA3JJV0M,PD-091,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,P4o-034,power_distance,gpt-4o,5
power_distance.csv,A133HLDA3JJV0M,P4o-064,power_distance,gpt-4o,4
power_distance.csv,A133HLDA3JJV0M,P5-006,power_distance,gpt-5,3
power_distance.csv,A133HLDA3JJV0M,P5-058,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-007,power_distance,deepseek,4
power_distance.csv,A133HLDA3JJV0M,PD-061,power_distance,deepseek,4
power_distance.csv,A133HLDA3JJV0M,P4o-039,power_distance,gpt-4o,2
power_distance.csv,A133HLDA3JJV0M,P5-028,power_distance,gpt-5,4
power_distance.csv,A133HLDA3JJV0M,P5-033,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-072,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,P5-087,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-028,power_distance,deepseek,5
power_distance.csv,A133HLDA3JJV0M,P4o-005,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-027,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-045,power_distance,gpt-4o,3
power_distance.csv,A133HLDA3JJV0M,P4o-055,power_distance,gpt-4o,2
power_distance.csv,A133HLDA3JJV0M,P5-054,power_distance,gpt-5,3
power_distance.csv,A133HLDA3JJV0M,P5-097,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,P4o-019,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-057,power_distance,gpt-4o,5
power_distance.csv,A133HLDA3JJV0M,P4o-061,power_distance,gpt-4o,4
power_distance.csv,A133HLDA3JJV0M,P4o-074,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-009,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-078,power_distance,deepseek,3
power_distance.csv,A3240Z3SG99X06,P4o-072,power_distance,gpt-4o,4
power_distance.csv,A3240Z3SG99X06,P4o-035,power_distance,gpt-4o,4
power_distance.csv,A3240Z3SG99X06,P4o-076,power_distance,gpt-4o,4
power_distance.csv,A3240Z3SG99X06,P4o-073,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,P4o-081,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,P5-089,power_distance,gpt-5,1
power_distance.csv,A2P3XETFFG5K7J,P4o-006,power_distance,gpt-4o,1
power_distance.csv,A2P3XETFFG5K7J,P5-096,power_distance,gpt-5,4
power_distance.csv,A2P3XETFFG5K7J,P5-073,power_distance,gpt-5,1
power_distance.csv,A2P3XETFFG5K7J,P5-008,power_distance,gpt-5,1
power_distance.csv,A2P3XETFFG5K7J,PD-099,power_distance,deepseek,1
power_distance.csv,A2P3XETFFG5K7J,P5-002,power_distance,gpt-5,1
power_distance.csv,A39KQ6Q83RH3NO,P5-065,power_distance,gpt-5,2
power_distance.csv,A39KQ6Q83RH3NO,P4o-061,power_distance,gpt-4o,1
power_distance.csv,A39KQ6Q83RH3NO,P5-053,power_distance,gpt-5,5
power_distance.csv,A39KQ6Q83RH3NO,P4o-078,power_distance,gpt-4o,1
power_distance.csv,A39KQ6Q83RH3NO,P5-017,power_distance,gpt-5,3
power_distance.csv,A39KQ6Q83RH3NO,P5-091,power_distance,gpt-5,2
power_distance.csv,A1E80Q7U5UXLMS,PD-059,power_distance,deepseek,1
power_distance.csv,A1E80Q7U5UXLMS,P5-062,power_distance,gpt-5,5
power_distance.csv,A1E80Q7U5UXLMS,PD-047,power_distance,deepseek,1
power_distance.csv,A1E80Q7U5UXLMS,PD-091,power_distance,deepseek,4
power_distance.csv,A1E80Q7U5UXLMS,P5-077,power_distance,gpt-5,4
power_distance.csv,A1E80Q7U5UXLMS,P5-057,power_distance,gpt-5,2
power_distance.csv,A3240Z3SG99X06,PD-072,power_distance,deepseek,4
power_distance.csv,A3240Z3SG99X06,P5-001,power_distance,gpt-5,2
power_distance.csv,A3240Z3SG99X06,P4o-038,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,P4o-036,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,P5-093,power_distance,gpt-5,1
power_distance.csv,A3240Z3SG99X06,PD-029,power_distance,deepseek,3
power_distance.csv,A2P3XETFFG5K7J,P4o-007,power_distance,gpt-4o,4
power_distance.csv,A2P3XETFFG5K7J,P5-077,power_distance,gpt-5,4
power_distance.csv,A2P3XETFFG5K7J,P4o-064,power_distance,gpt-4o,4
power_distance.csv,A2P3XETFFG5K7J,PD-052,power_distance,deepseek,1
power_distance.csv,A2P3XETFFG5K7J,PD-066,power_distance,deepseek,1
power_distance.csv,A2P3XETFFG5K7J,P4o-094,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-004,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P4o-048,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-028,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,P5-096,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,PD-067,power_distance,deepseek,5
power_distance.csv,A133HLDA3JJV0M,PD-082,power_distance,deepseek,5
power_distance.csv,A3240Z3SG99X06,PD-011,power_distance,deepseek,5
power_distance.csv,A3240Z3SG99X06,PD-041,power_distance,deepseek,1
power_distance.csv,A3240Z3SG99X06,P5-067,power_distance,gpt-5,4
power_distance.csv,A3240Z3SG99X06,PD-036,power_distance,deepseek,4
power_distance.csv,A3240Z3SG99X06,P5-056,power_distance,gpt-5,3
power_distance.csv,A3240Z3SG99X06,P5-061,power_distance,gpt-5,3
power_distance.csv,A17QWRCEPG0775,P5-027,power_distance,gpt-5,4
power_distance.csv,A17QWRCEPG0775,PD-095,power_distance,deepseek,1
power_distance.csv,A17QWRCEPG0775,P4o-062,power_distance,gpt-4o,3
power_distance.csv,A17QWRCEPG0775,P5-011,power_distance,gpt-5,4
power_distance.csv,A17QWRCEPG0775,P5-049,power_distance,gpt-5,2
power_distance.csv,A17QWRCEPG0775,P5-071,power_distance,gpt-5,1
power_distance.csv,A2P3XETFFG5K7J,P5-066,power_distance,gpt-5,5
power_distance.csv,A2P3XETFFG5K7J,PD-068,power_distance,deepseek,2
power_distance.csv,A2P3XETFFG5K7J,PD-067,power_distance,deepseek,5
power_distance.csv,A2P3XETFFG5K7J,P5-059,power_distance,gpt-5,1
power_distance.csv,A2P3XETFFG5K7J,P4o-022,power_distance,gpt-4o,1
power_distance.csv,A2P3XETFFG5K7J,P4o-014,power_distance,gpt-4o,1
power_distance.csv,A1E80Q7U5UXLMS,PD-086,power_distance,deepseek,1
power_distance.csv,A1E80Q7U5UXLMS,PD-052,power_distance,deepseek,1
power_distance.csv,A1E80Q7U5UXLMS,P4o-092,power_distance,gpt-4o,5
power_distance.csv,A1E80Q7U5UXLMS,P5-076,power_distance,gpt-5,4
power_distance.csv,A1E80Q7U5UXLMS,P5-054,power_distance,gpt-5,4
power_distance.csv,A1E80Q7U5UXLMS,P4o-033,power_distance,gpt-4o,1
power_distance.csv,A3240Z3SG99X06,PD-005,power_distance,deepseek,1
power_distance.csv,A3240Z3SG99X06,P5-035,power_distance,gpt-5,4
power_distance.csv,A3240Z3SG99X06,P5-068,power_distance,gpt-5,1
power_distance.csv,A3240Z3SG99X06,P4o-034,power_distance,gpt-4o,4
power_distance.csv,A3240Z3SG99X06,PD-015,power_distance,deepseek,4
power_distance.csv,A3240Z3SG99X06,P5-058,power_distance,gpt-5,2
power_distance.csv,A39KQ6Q83RH3NO,P5-077,power_distance,gpt-5,5
power_distance.csv,A39KQ6Q83RH3NO,PD-062,power_distance,deepseek,5
power_distance.csv,A39KQ6Q83RH3NO,P4o-062,power_distance,gpt-4o,5
power_distance.csv,A39KQ6Q83RH3NO,PD-079,power_distance,deepseek,1
power_distance.csv,A39KQ6Q83RH3NO,P5-082,power_distance,gpt-5,1
power_distance.csv,A39KQ6Q83RH3NO,P4o-011,power_distance,gpt-4o,5
power_distance.csv,A133HLDA3JJV0M,P4o-084,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-013,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-017,power_distance,gpt-5,2
power_distance.csv,A133HLDA3JJV0M,P5-066,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,P5-076,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,PD-016,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,PD-047,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,P4o-023,power_distance,gpt-4o,4
power_distance.csv,A133HLDA3JJV0M,P5-003,power_distance,gpt-5,3
power_distance.csv,A133HLDA3JJV0M,P5-008,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-011,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,P5-023,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-093,power_distance,gpt-5,3
power_distance.csv,A133HLDA3JJV0M,PD-078,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,P4o-035,power_distance,gpt-4o,3
power_distance.csv,A133HLDA3JJV0M,P4o-096,power_distance,gpt-4o,4
power_distance.csv,A133HLDA3JJV0M,P5-034,power_distance,gpt-5,5
power_distance.csv,A133HLDA3JJV0M,P5-038,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-071,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-031,power_distance,deepseek,3
power_distance.csv,A133HLDA3JJV0M,PD-074,power_distance,deepseek,4
power_distance.csv,A133HLDA3JJV0M,P4o-055,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-092,power_distance,gpt-4o,4
power_distance.csv,A133HLDA3JJV0M,P5-029,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-091,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,PD-022,power_distance,deepseek,5
power_distance.csv,A133HLDA3JJV0M,PD-049,power_distance,deepseek,2
power_distance.csv,A133HLDA3JJV0M,PD-098,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,P4o-018,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-063,power_distance,gpt-4o,3
power_distance.csv,A133HLDA3JJV0M,P5-001,power_distance,gpt-5,3
power_distance.csv,A133HLDA3JJV0M,P5-049,power_distance,gpt-5,2
power_distance.csv,A133HLDA3JJV0M,P5-064,power_distance,gpt-5,4
power_distance.csv,A133HLDA3JJV0M,PD-024,power_distance,deepseek,4
power_distance.csv,A133HLDA3JJV0M,PD-029,power_distance,deepseek,1
power_distance.csv,A133HLDA3JJV0M,P4o-012,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-029,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-086,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P4o-087,power_distance,gpt-4o,1
power_distance.csv,A133HLDA3JJV0M,P5-052,power_distance,gpt-5,1
power_distance.csv,A133HLDA3JJV0M,P5-096,power_distance,gpt-5,4
power_distance.csv,A133HLDA3JJV0M,PD-083,power_distance,deepseek,1
power_distance.csv,A2P3XETFFG5K7J,PD-021,power_distance,deepseek,3
power_distance.csv,A2P3XETFFG5K7J,P4o-085,power_distance,gpt-4o,1
